,fecha,hora,co_la_boca,no2_la_boca,pm10_la_boca,fecha-hora,Flujo en Sentido A,Flujo en Sentido B,HORA,TEMP,HUM,PNM,DD,FF,weekday,dia de la semana
243,1/11/2019,4,0.22,8,22,2019-01-11 04,744,651,4,15.6,71,1020.5,180,6,Friday,5
244,1/11/2019,5,0.23,10,22,2019-01-11 05,1976,1146,5,15.6,66,1020.5,200,6,Friday,5
245,1/11/2019,6,0.25,25,21,2019-01-11 06,3196,2137,6,15.4,67,1020.8,200,6,Friday,5
246,1/11/2019,7,0.28,16,22,2019-01-11 07,4172,2958,7,17,62,1021.1,200,6,Friday,5
247,1/11/2019,8,0.31,16,20,2019-01-11 08,4680,3347,8,18.8,57,1021.4,180,7,Friday,5
248,1/11/2019,9,0.32,20,20,2019-01-11 09,4325,3350,9,20.8,69,1021.6,140,9,Friday,5
249,1/11/2019,10,0.34,25,19,2019-01-11 10,3762,3466,10,22,51,1021.5,110,17,Friday,5
250,1/11/2019,11,0.36,22,20,2019-01-11 11,3670,3646,11,21.6,37,1021.4,110,20,Friday,5
251,1/11/2019,12,0.36,19,19,2019-01-11 12,3496,3837,12,21.7,38,1021,90,19,Friday,5
252,1/11/2019,13,0.37,22,18,2019-01-11 13,3513,3935,13,22.6,40,1020.6,90,19,Friday,5
253,1/11/2019,14,0.36,19,19,2019-01-11 14,3584,4140,14,23.4,34,1020.4,90,19,Friday,5
254,1/11/2019,15,0.34,19,19,2019-01-11 15,3433,4255,15,22.7,36,1019.8,70,17,Friday,5
255,1/11/2019,16,0.32,20,20,2019-01-11 16,3410,4287,16,23.3,39,1019,90,17,Friday,5
256,1/11/2019,17,0.31,18,20,2019-01-11 17,3276,4731,17,23.4,43,1018.7,90,17,Friday,5
257,1/11/2019,18,0.3,18,20,2019-01-11 18,2903,4544,18,22.6,45,1018.2,90,17,Friday,5
258,1/11/2019,19,0.3,19,20,2019-01-11 19,2503,4028,19,22.3,50,1017.8,110,19,Friday,5
259,1/11/2019,20,0.3,21,20,2019-01-11 20,2613,3568,20,21.3,56,1017.8,110,20,Friday,5
260,1/11/2019,21,0.31,22,19,2019-01-11 21,2944,3123,21,21.2,57,1017.6,110,22,Friday,5
261,1/11/2019,22,0.32,24,19,2019-01-11 22,1911,2483,22,21.3,61,1018.1,110,22,Friday,5
262,1/11/2019,23,0.33,23,19,2019-01-11 23,1461,1863,23,21.8,65,1018.2,90,17,Friday,5
263,1/11/2019,24,0.34,26,19,2019-01-11 24,,,24,17.3,68,1020.2,160,19,Friday,5
264,1/12/2019,1,0.35,23,19,2019-01-12 01,1153,1770,1,21.8,63,1017.4,70,24,Saturday,6
265,1/12/2019,2,0.34,18,19,2019-01-12 02,842,1404,2,21.1,71,1017,70,20,Saturday,6
266,1/12/2019,3,0.33,14,20,2019-01-12 03,720,1061,3,21.5,71,1016.9,70,24,Saturday,6
267,1/12/2019,4,0.32,12,20,2019-01-12 04,830,1014,4,21.4,73,1016.5,50,20,Saturday,6
268,1/12/2019,5,0.3,14,20,2019-01-12 05,1601,1230,5,21.6,75,1016.9,20,20,Saturday,6
269,1/12/2019,6,0.29,11,21,2019-01-12 06,2055,1485,6,21.5,76,1017,20,24,Saturday,6
270,1/12/2019,7,0.27,15,21,2019-01-12 07,2278,1617,7,21.7,79,1017.2,360,19,Saturday,6
271,1/12/2019,8,0.26,12,21,2019-01-12 08,2568,1977,8,22.2,79,1017.2,360,15,Saturday,6
272,1/12/2019,9,0.25,10,21,2019-01-12 09,2802,2163,9,22.6,78,1017.4,20,13,Saturday,6
273,1/12/2019,10,0.25,11,22,2019-01-12 10,2824,2615,10,23.4,75,1017.2,360,15,Saturday,6
274,1/12/2019,11,0.25,10,22,2019-01-12 11,2860,2913,11,24.2,72,1017.2,360,11,Saturday,6
275,1/12/2019,12,0.26,10,22,2019-01-12 12,2856,3291,12,25.1,68,1016.7,20,13,Saturday,6
276,1/12/2019,13,0.26,10,22,2019-01-12 13,2715,3188,13,25.9,65,1016,20,11,Saturday,6
277,1/12/2019,14,0.26,11,22,2019-01-12 14,2253,2820,14,26.7,54,1015.4,50,13,Saturday,6
278,1/12/2019,15,0.26,9,21,2019-01-12 15,2216,2573,15,26.4,56,1015,50,9,Saturday,6
279,1/12/2019,16,0.25,10,21,2019-01-12 16,2198,2696,16,26.4,60,1014.1,50,13,Saturday,6
280,1/12/2019,17,0.24,9,21,2019-01-12 17,2234,2563,17,26.1,60,1013.7,90,17,Saturday,6
281,1/12/2019,18,0.24,10,21,2019-01-12 18,2311,2615,18,26,60,1013.2,110,20,Saturday,6
282,1/12/2019,19,0.25,14,23,2019-01-12 19,2480,2829,19,25.7,63,1012.9,110,22,Saturday,6
283,1/12/2019,20,0.27,16,22,2019-01-12 20,2906,3141,20,24.7,69,1013,110,20,Saturday,6
284,1/12/2019,21,0.31,21,22,2019-01-12 21,3033,3240,21,24.5,68,1013.2,110,20,Saturday,6
285,1/12/2019,22,0.34,21,23,2019-01-12 22,2261,2471,22,24.2,71,1013.6,110,20,Saturday,6
286,1/12/2019,23,0.35,21,23,2019-01-12 23,1759,2005,23,24.5,82,1013.8,110,19,Saturday,6
287,1/12/2019,24,0.37,22,24,2019-01-12 24,,,24,22.2,66,1017.6,90,19,Saturday,6
288,1/13/2019,1,0.4,19,24,2019-01-13 01,1567,2296,1,25.3,78,1013.8,50,15,Sunday,7
289,1/13/2019,2,0.42,15,24,2019-01-13 02,1276,1729,2,25,78,1013,20,19,Sunday,7
290,1/13/2019,3,0.43,13,24,2019-01-13 03,882,1328,3,24.3,80,1012.9,20,22,Sunday,7
291,1/13/2019,4,0.42,9,24,2019-01-13 04,783,1108,4,23.7,82,1012.8,20,19,Sunday,7
292,1/13/2019,5,0.41,9,24,2019-01-13 05,1235,1087,5,23.5,85,1012.7,20,19,Sunday,7
293,1/13/2019,6,0.4,10,23,2019-01-13 06,1216,1321,6,23.2,88,1013.4,20,17,Sunday,7
294,1/13/2019,7,0.41,9,23,2019-01-13 07,1117,1137,7,23,88,1013.7,20,15,Sunday,7
295,1/13/2019,8,0.42,11,22,2019-01-13 08,1015,950,8,23.2,89,1014.7,250,4,Sunday,7
296,1/13/2019,9,0.42,17,22,2019-01-13 09,1010,838,9,22.2,91,1015.6,250,4,Sunday,7
297,1/13/2019,10,0.42,21,21,2019-01-13 10,1258,1141,10,21.2,93,1014.7,160,9,Sunday,7
298,1/13/2019,11,0.44,18,21,2019-01-13 11,1465,1578,11,23.2,91,1013.3,90,15,Sunday,7
299,1/13/2019,12,0.45,15,20,2019-01-13 12,1846,2096,12,23.4,90,1013,70,20,Sunday,7
300,1/13/2019,13,0.46,14,20,2019-01-13 13,1827,2081,13,23.4,88,1014.1,50,13,Sunday,7
301,1/13/2019,14,0.47,17,19,2019-01-13 14,1665,1706,14,23.4,85,1013,50,13,Sunday,7
302,1/13/2019,15,0.48,12,19,2019-01-13 15,1907,1901,15,24.2,83,1012.5,50,13,Sunday,7
303,1/13/2019,16,0.48,14,18,2019-01-13 16,2267,2136,16,24.6,80,1012.3,80,20,Sunday,7
304,1/13/2019,17,0.48,13,17,2019-01-13 17,2458,2380,17,25.2,76,1012.5,90,17,Sunday,7
305,1/13/2019,18,0.48,11,16,2019-01-13 18,1620,1663,18,24,77,1012.3,110,15,Sunday,7
306,1/13/2019,19,0.47,14,14,2019-01-13 19,,,19,24.3,77,1013,110,13,Sunday,7
307,1/13/2019,20,0.47,19,14,2019-01-13 20,,,20,23.8,80,1013.4,110,11,Sunday,7
308,1/13/2019,21,0.47,19,15,2019-01-13 21,,,21,23.2,81,1013.6,140,11,Sunday,7
309,1/13/2019,22,0.46,17,15,2019-01-13 22,,,22,23.4,81,1013.7,140,13,Sunday,7
310,1/13/2019,23,0.46,31,15,2019-01-13 23,,,23,23.4,83,1013.6,140,13,Sunday,7
311,1/13/2019,24,0.47,31,14,2019-01-13 24,,,24,25.3,80,1014,90,20,Sunday,7
312,1/14/2019,1,0.47,28,14,2019-01-14 01,605,1069,1,22.7,85,1013.4,160,7,Monday,1
313,1/14/2019,2,0.47,25,15,2019-01-14 02,423,672,2,22.3,87,1013.5,180,6,Monday,1
314,1/14/2019,3,0.46,22,16,2019-01-14 03,400,508,3,21.8,90,1013.4,180,4,Monday,1
315,1/14/2019,4,0.45,19,16,2019-01-14 04,744,642,4,21.5,90,1012.9,180,4,Monday,1
316,1/14/2019,5,0.44,22,16,2019-01-14 05,1972,1132,5,21.2,91,1012.7,180,4,Monday,1
317,1/14/2019,6,0.44,22,17,2019-01-14 06,3130,2184,6,21.3,93,1013,180,6,Monday,1
318,1/14/2019,7,0.44,17,18,2019-01-14 07,4245,3056,7,22.2,92,1013.4,180,6,Monday,1
319,1/14/2019,8,0.43,15,18,2019-01-14 08,4462,3343,8,23.3,86,1013.7,180,6,Monday,1
320,1/14/2019,9,0.44,15,18,2019-01-14 09,3852,3356,9,24.5,80,1013.7,140,7,Monday,1
321,1/14/2019,10,0.44,17,18,2019-01-14 10,3659,3303,10,24.6,78,1013.6,160,7,Monday,1
322,1/14/2019,11,0.44,18,18,2019-01-14 11,3061,3441,11,25.6,76,1014,110,15,Monday,1
323,1/14/2019,12,0.44,16,18,2019-01-14 12,2921,3346,12,25.7,76,1013.9,110,19,Monday,1
324,1/14/2019,13,0.44,14,19,2019-01-14 13,3254,3644,13,26.6,74,1014.1,70,17,Monday,1
325,1/14/2019,14,0.44,14,20,2019-01-14 14,3094,3819,14,26.9,76,1013.9,110,22,Monday,1
326,1/14/2019,15,0.43,14,20,2019-01-14 15,2975,4020,15,26.4,77,1013.3,110,24,Monday,1
327,1/14/2019,16,0.42,12,20,2019-01-14 16,3014,4129,16,26.3,75,1012.6,110,24,Monday,1
328,1/14/2019,17,0.41,13,21,2019-01-14 17,3155,4548,17,25.7,74,1012.2,110,26,Monday,1
329,1/14/2019,18,0.41,13,21,2019-01-14 18,2759,4646,18,25.2,79,1012.2,110,28,Monday,1
330,1/14/2019,19,0.42,14,22,2019-01-14 19,2184,3654,19,24.7,80,1012.7,110,24,Monday,1
331,1/14/2019,20,0.42,16,21,2019-01-14 20,2123,2979,20,24.3,81,1012.7,110,22,Monday,1
332,1/14/2019,21,0.42,16,21,2019-01-14 21,1844,2458,21,24.3,82,1013,140,22,Monday,1
333,1/14/2019,22,0.42,15,20,2019-01-14 22,1203,2057,22,24.1,78,1013.4,140,24,Monday,1
334,1/14/2019,23,0.41,20,20,2019-01-14 23,957,1410,23,23,83,1013.1,140,19,Monday,1
335,1/14/2019,24,0.42,20,20,2019-01-14 24,,,24,23,85,1013.5,160,11,Monday,1
336,1/15/2019,1,0.43,13,19,2019-01-15 01,446,848,1,23,83,1012.7,110,30,Tuesday,2
337,1/15/2019,2,0.42,14,18,2019-01-15 02,329,546,2,23.4,82,1012.2,90,22,Tuesday,2
338,1/15/2019,3,0.4,12,18,2019-01-15 03,344,417,3,23.1,85,1012.2,70,15,Tuesday,2
339,1/15/2019,4,0.39,14,17,2019-01-15 04,723,572,4,23.5,85,1011.4,90,13,Tuesday,2
340,1/15/2019,5,0.39,16,17,2019-01-15 05,1892,1025,5,23.7,83,1010.9,90,19,Tuesday,2
341,1/15/2019,6,0.38,16,17,2019-01-15 06,3084,2099,6,23.3,82,1010.8,90,20,Tuesday,2
342,1/15/2019,7,0.4,17,16,2019-01-15 07,4103,2886,7,23.4,81,1012,90,11,Tuesday,2
343,1/15/2019,8,0.4,12,16,2019-01-15 08,4208,3151,8,23.1,85,1010.9,110,17,Tuesday,2
344,1/15/2019,9,0.4,12,17,2019-01-15 09,4045,3266,9,22.8,90,1010.6,140,13,Tuesday,2
345,1/15/2019,10,0.42,17,17,2019-01-15 10,3502,3235,10,23,91,1011.6,230,7,Tuesday,2
346,1/15/2019,11,0.45,17,18,2019-01-15 11,3232,3363,11,22.6,93,1010.4,160,11,Tuesday,2
347,1/15/2019,12,0.48,15,18,2019-01-15 12,3209,3599,12,23.2,90,1010,160,11,Tuesday,2
348,1/15/2019,13,0.49,17,18,2019-01-15 13,3220,3647,13,23.7,88,1008.9,140,20,Tuesday,2
349,1/15/2019,14,0.52,,17,2019-01-15 14,3223,3850,14,24.3,83,1008.5,110,26,Tuesday,2
350,1/15/2019,15,0.55,,18,2019-01-15 15,2930,4022,15,25,78,1008.8,140,19,Tuesday,2
351,1/15/2019,16,0.55,16,18,2019-01-15 16,3040,3888,16,26,78,1008.1,110,17,Tuesday,2
352,1/15/2019,17,0.57,20,19,2019-01-15 17,2948,3924,17,22.8,91,1007.8,110,17,Tuesday,2
353,1/15/2019,18,0.58,23,18,2019-01-15 18,2647,4208,18,20.7,97,1007.7,200,11,Tuesday,2
354,1/15/2019,19,0.56,26,18,2019-01-15 19,2145,3832,19,20.4,96,1008.3,180,11,Tuesday,2
355,1/15/2019,20,0.55,23,17,2019-01-15 20,2082,3113,20,20.8,95,1007.7,160,17,Tuesday,2
356,1/15/2019,21,0.55,21,17,2019-01-15 21,1819,2403,21,21.4,91,1007.4,140,19,Tuesday,2
357,1/15/2019,22,0.54,23,17,2019-01-15 22,1200,1891,22,21.8,90,1008.2,140,7,Tuesday,2
358,1/15/2019,23,0.54,23,17,2019-01-15 23,1012,1469,23,21.2,91,1009,200,6,Tuesday,2
359,1/15/2019,24,0.55,24,16,2019-01-15 24,,,24,22,92,1012.3,140,26,Tuesday,2
360,1/16/2019,1,0.54,23,17,2019-01-16 01,523,919,1,20.8,93,1008.7,180,7,Wednesday,3
361,1/16/2019,2,0.52,25,17,2019-01-16 02,361,571,2,20.4,95,1008.7,200,6,Wednesday,3
362,1/16/2019,3,0.51,22,17,2019-01-16 03,346,467,3,20.3,95,1008,200,6,Wednesday,3
363,1/16/2019,4,0.49,19,17,2019-01-16 04,700,631,4,19.9,96,1008,200,7,Wednesday,3
364,1/16/2019,5,0.46,13,17,2019-01-16 05,1884,1133,5,19.8,96,1008.3,200,7,Wednesday,3
365,1/16/2019,6,0.44,19,17,2019-01-16 06,3236,2155,6,20,95,1008.6,200,7,Wednesday,3
366,1/16/2019,7,0.42,17,17,2019-01-16 07,4187,3104,7,19.8,95,1009.4,200,7,Wednesday,3
367,1/16/2019,8,0.41,16,16,2019-01-16 08,4557,3261,8,20.5,92,1010,230,6,Wednesday,3
368,1/16/2019,9,0.41,16,15,2019-01-16 09,4197,3341,9,22.2,83,1010.2,230,7,Wednesday,3
369,1/16/2019,10,0.41,18,15,2019-01-16 10,3622,3364,10,23.5,78,1010.5,270,6,Wednesday,3
370,1/16/2019,11,0.42,22,15,2019-01-16 11,3404,3529,11,25.1,71,1010.7,990,4,Wednesday,3
371,1/16/2019,12,0.45,25,15,2019-01-16 12,3333,3590,12,24.9,75,1010.9,20,13,Wednesday,3
372,1/16/2019,13,0.47,24,16,2019-01-16 13,3343,3669,13,27.6,53,1010.7,990,4,Wednesday,3
373,1/16/2019,14,0.48,23,16,2019-01-16 14,3175,3932,14,26.9,69,1010.1,70,17,Wednesday,3
374,1/16/2019,15,0.51,38,18,2019-01-16 15,3094,4046,15,27,67,1009.9,50,15,Wednesday,3
375,1/16/2019,16,0.51,35,20,2019-01-16 16,3226,4048,16,26.7,70,1009.6,50,15,Wednesday,3
376,1/16/2019,17,0.52,41,19,2019-01-16 17,3195,4418,17,27.1,67,1009.3,50,13,Wednesday,3
377,1/16/2019,18,0.53,42,21,2019-01-16 18,2903,4581,18,26.9,66,1009.2,50,9,Wednesday,3
378,1/16/2019,19,0.55,45,23,2019-01-16 19,2335,3814,19,26.5,68,1009.6,50,11,Wednesday,3
379,1/16/2019,20,0.55,43,25,2019-01-16 20,2401,3339,20,26.2,66,1009.8,50,9,Wednesday,3
380,1/16/2019,21,0.55,56,27,2019-01-16 21,2099,2829,21,26.1,68,1010.5,50,9,Wednesday,3
381,1/16/2019,22,0.57,50,28,2019-01-16 22,1543,2261,22,25.9,68,1011.6,70,7,Wednesday,3
382,1/16/2019,23,0.57,60,29,2019-01-16 23,1173,1657,23,25.8,70,1012.1,50,6,Wednesday,3
383,1/16/2019,24,0.59,60,30,2019-01-16 24,,,24,20.9,93,1009,180,4,Wednesday,3
384,1/17/2019,1,0.6,75,31,2019-01-17 01,567,1076,1,24.1,77,1013.1,0,0,Thursday,4
385,1/17/2019,2,0.63,55,32,2019-01-17 02,422,710,2,24,76,1013.6,0,0,Thursday,4
386,1/17/2019,3,0.64,41,34,2019-01-17 03,401,571,3,24.5,74,1014.1,180,11,Thursday,4
387,1/17/2019,4,0.61,7,36,2019-01-17 04,709,660,4,21,79,1015.6,180,20,Thursday,4
388,1/17/2019,5,0.58,5,36,2019-01-17 05,1857,1085,5,19.9,67,1016.2,160,17,Thursday,4
389,1/17/2019,6,0.53,8,36,2019-01-17 06,3276,1983,6,19.4,68,1016.7,160,24,Thursday,4
390,1/17/2019,7,0.48,15,36,2019-01-17 07,4657,2871,7,19.9,66,1017.5,160,19,Thursday,4
391,1/17/2019,8,0.44,11,37,2019-01-17 08,4324,3193,8,20.3,66,1018.2,180,20,Thursday,4
392,1/17/2019,9,0.39,12,37,2019-01-17 09,4087,3125,9,20.9,64,1018.8,160,22,Thursday,4
393,1/17/2019,10,0.34,13,38,2019-01-17 10,1530,1257,10,21.9,58,1018.5,160,24,Thursday,4
394,1/17/2019,11,0.28,14,39,2019-01-17 11,,,11,22.7,49,1018.8,140,22,Thursday,4
395,1/17/2019,12,0.28,15,39,2019-01-17 12,,,12,23.2,54,1018.8,140,31,Thursday,4
396,1/17/2019,13,0.3,14,39,2019-01-17 13,,,13,23.1,56,1019.5,140,33,Thursday,4
397,1/17/2019,14,0.33,13,40,2019-01-17 14,,,14,23,56,1019.6,110,35,Thursday,4
398,1/17/2019,15,0.37,16,42,2019-01-17 15,,,15,22.5,58,1020,140,28,Thursday,4
399,1/17/2019,16,0.39,13,41,2019-01-17 16,,,16,22.5,59,1019.4,110,33,Thursday,4
400,1/17/2019,17,0.39,15,40,2019-01-17 17,,,17,22.1,55,1020,110,28,Thursday,4
401,1/17/2019,18,0.39,14,40,2019-01-17 18,,,18,21.5,56,1019.8,140,26,Thursday,4
402,1/17/2019,19,0.39,14,39,2019-01-17 19,,,19,20.8,57,1019.8,140,30,Thursday,4
403,1/17/2019,20,0.39,11,38,2019-01-17 20,,,20,19.4,60,1020.3,140,26,Thursday,4
404,1/17/2019,21,0.37,15,38,2019-01-17 21,,,21,18.8,58,1021,160,20,Thursday,4
405,1/17/2019,22,0.34,18,37,2019-01-17 22,,,22,18.7,61,1021.3,160,26,Thursday,4
406,1/17/2019,23,0.3,15,37,2019-01-17 23,,,,,,,,,Thursday,4
407,1/17/2019,24,0.27,9,36,2019-01-17 24,,,24,24.7,76,1013,0,0,Thursday,4
408,1/18/2019,1,0.26,6,35,2019-01-18 01,596,1135,1,17.6,65,1022.2,160,17,Friday,5
409,1/18/2019,2,0.25,7,35,2019-01-18 02,433,724,2,16.2,73,1021.7,160,13,Friday,5
410,1/18/2019,3,0.25,7,33,2019-01-18 03,378,591,3,15.5,76,1022.1,180,11,Friday,5
411,1/18/2019,4,0.26,4,31,2019-01-18 04,703,614,4,15,88,1022.3,180,7,Friday,5
412,1/18/2019,5,0.27,9,31,2019-01-18 05,1879,1028,5,14.3,90,1021.9,180,7,Friday,5
413,1/18/2019,6,0.28,17,31,2019-01-18 06,3099,2101,6,15,91,1021.4,160,6,Friday,5
414,1/18/2019,7,0.3,22,31,2019-01-18 07,4252,2995,7,14.8,89,1020.5,180,13,Friday,5
415,1/18/2019,8,0.33,20,31,2019-01-18 08,4402,3212,8,15.5,84,1021.4,180,11,Friday,5
416,1/18/2019,9,0.35,16,31,2019-01-18 09,4079,3431,9,16.4,85,1021.5,160,7,Friday,5
417,1/18/2019,10,0.37,14,30,2019-01-18 10,3764,3332,10,17.2,81,1021.7,180,15,Friday,5
418,1/18/2019,11,0.38,15,29,2019-01-18 11,3574,3529,11,19,73,1021.9,180,11,Friday,5
419,1/18/2019,12,0.4,17,28,2019-01-18 12,3430,3667,12,21.4,55,1021.7,140,20,Friday,5
420,1/18/2019,13,0.41,17,28,2019-01-18 13,3380,3577,13,22.7,51,1021.8,140,24,Friday,5
421,1/18/2019,14,0.42,21,27,2019-01-18 14,3422,4016,14,22.6,57,1021.7,110,22,Friday,5
422,1/18/2019,15,0.42,17,25,2019-01-18 15,3317,4131,15,22.1,66,1021.4,160,11,Friday,5
423,1/18/2019,16,0.44,19,25,2019-01-18 16,3301,4645,16,20.7,77,1021.2,110,13,Friday,5
424,1/18/2019,17,0.45,16,23,2019-01-18 17,3291,4853,17,22.3,57,1020.6,110,28,Friday,5
425,1/18/2019,18,0.48,21,23,2019-01-18 18,2878,4608,18,22,56,1020.4,110,26,Friday,5
426,1/18/2019,19,0.49,21,23,2019-01-18 19,2494,3921,19,22.2,59,1020.4,110,24,Friday,5
427,1/18/2019,20,0.5,23,22,2019-01-18 20,2653,3358,20,21.2,66,1020.7,110,26,Friday,5
428,1/18/2019,21,0.52,20,22,2019-01-18 21,2612,3007,21,20.8,68,1021.2,140,24,Friday,5
429,1/18/2019,22,0.51,22,22,2019-01-18 22,1867,2292,22,20.2,73,1022,140,20,Friday,5
430,1/18/2019,23,0.5,26,22,2019-01-18 23,1462,1833,23,19.7,74,1022.4,140,15,Friday,5
431,1/18/2019,24,0.49,27,22,2019-01-18 24,,,24,18.1,62,1021.8,160,20,Friday,5
432,1/19/2019,1,0.47,29,22,2019-01-19 01,1065,1759,1,19.2,72,1022.4,140,11,Saturday,6
433,1/19/2019,2,0.44,30,22,2019-01-19 02,823,1317,2,19,74,1022.4,140,9,Saturday,6
434,1/19/2019,3,0.42,29,22,2019-01-19 03,639,919,3,18.8,74,1022,140,9,Saturday,6
435,1/19/2019,4,0.41,24,23,2019-01-19 04,736,922,4,18.2,73,1022,160,6,Saturday,6
436,1/19/2019,5,0.4,26,23,2019-01-19 05,1496,1089,5,18,75,1022,180,6,Saturday,6
437,1/19/2019,6,0.41,27,24,2019-01-19 06,1970,1477,6,17.9,78,1022.3,200,4,Saturday,6
438,1/19/2019,7,0.42,21,24,2019-01-19 07,2229,1633,7,19.3,74,1022.8,230,4,Saturday,6
439,1/19/2019,8,0.44,19,24,2019-01-19 08,2485,2074,8,20.4,68,1023.4,230,4,Saturday,6
440,1/19/2019,9,0.44,25,24,2019-01-19 09,2681,2090,9,21.3,70,1023.6,70,6,Saturday,6
441,1/19/2019,10,0.43,15,25,2019-01-19 10,2757,2581,10,21.6,68,1023.6,90,11,Saturday,6
442,1/19/2019,11,0.42,20,25,2019-01-19 11,2885,2850,11,22.2,68,1023.8,70,13,Saturday,6
443,1/19/2019,12,0.41,14,24,2019-01-19 12,2787,3173,12,22.7,67,1023.8,50,13,Saturday,6
444,1/19/2019,13,0.4,18,24,2019-01-19 13,2664,3118,13,23.2,64,1023.6,50,15,Saturday,6
445,1/19/2019,14,0.38,15,24,2019-01-19 14,2433,2703,14,23.6,60,1023.1,50,17,Saturday,6
446,1/19/2019,15,0.35,13,23,2019-01-19 15,2155,2554,15,23.8,59,1022.7,50,17,Saturday,6
447,1/19/2019,16,0.32,11,23,2019-01-19 16,2368,2648,16,23.8,57,1022.2,90,20,Saturday,6
448,1/19/2019,17,0.3,11,23,2019-01-19 17,2442,2718,17,23.7,52,1021.5,90,17,Saturday,6
449,1/19/2019,18,0.29,15,23,2019-01-19 18,2651,2638,18,23.4,51,1021,90,13,Saturday,6
450,1/19/2019,19,0.29,18,23,2019-01-19 19,2579,2918,19,22.4,59,1020.9,110,22,Saturday,6
451,1/19/2019,20,0.29,21,23,2019-01-19 20,2771,3349,20,21.5,59,1020.9,110,17,Saturday,6
452,1/19/2019,21,0.29,23,23,2019-01-19 21,2929,3163,21,21.5,65,1021,110,22,Saturday,6
453,1/19/2019,22,0.3,22,22,2019-01-19 22,2034,2685,22,21.4,71,1021.4,110,24,Saturday,6
454,1/19/2019,23,0.31,21,22,2019-01-19 23,1598,2326,23,21.5,72,1021.4,110,24,Saturday,6
455,1/19/2019,24,0.33,19,21,2019-01-19 24,,,24,19.7,72,1022.4,140,13,Saturday,6
456,1/20/2019,1,0.34,15,21,2019-01-20 01,1537,2143,1,21.3,74,1020.6,90,28,Sunday,7
457,1/20/2019,2,0.34,11,21,2019-01-20 02,1112,1709,2,21.1,77,1020.1,70,28,Sunday,7
458,1/20/2019,3,0.35,8,20,2019-01-20 03,855,1200,3,21.1,72,1020,50,28,Sunday,7
459,1/20/2019,4,0.35,5,20,2019-01-20 04,764,1016,4,20.5,76,1019.8,20,22,Sunday,7
460,1/20/2019,5,0.34,7,20,2019-01-20 05,1226,1019,5,20.3,74,1019.8,20,22,Sunday,7
461,1/20/2019,6,0.33,8,19,2019-01-20 06,1246,1296,6,20.2,73,1020,20,19,Sunday,7
462,1/20/2019,7,0.32,11,19,2019-01-20 07,1072,1146,7,20.2,72,1020.3,360,19,Sunday,7
463,1/20/2019,8,0.31,8,19,2019-01-20 08,1091,938,8,20.7,69,1020.7,360,17,Sunday,7
464,1/20/2019,9,0.3,10,18,2019-01-20 09,1481,1062,9,21.4,66,1020.7,360,15,Sunday,7
465,1/20/2019,10,0.29,7,18,2019-01-20 10,1725,1318,10,22.2,66,1020.3,360,17,Sunday,7
466,1/20/2019,11,0.29,9,18,2019-01-20 11,2148,1824,11,22.8,62,1019.9,360,15,Sunday,7
467,1/20/2019,12,0.29,9,18,2019-01-20 12,2312,2314,12,23.4,65,1019.3,20,13,Sunday,7
468,1/20/2019,13,0.29,7,19,2019-01-20 13,2285,2170,13,23.7,64,1018.4,50,11,Sunday,7
469,1/20/2019,14,0.29,10,19,2019-01-20 14,1866,1791,14,24.2,61,1018,50,11,Sunday,7
470,1/20/2019,15,0.29,10,18,2019-01-20 15,2094,1873,15,24.4,52,1016.7,50,11,Sunday,7
471,1/20/2019,16,0.3,12,18,2019-01-20 16,2314,2197,16,24.6,55,1016.2,90,19,Sunday,7
472,1/20/2019,17,0.3,10,19,2019-01-20 17,2549,2576,17,24.2,55,1015.4,90,19,Sunday,7
473,1/20/2019,18,0.3,12,19,2019-01-20 18,2435,2801,18,24.6,57,1014.4,110,19,Sunday,7
474,1/20/2019,19,0.31,14,20,2019-01-20 19,2488,3187,19,24,62,1014.3,110,19,Sunday,7
475,1/20/2019,20,0.31,18,20,2019-01-20 20,2628,3461,20,23.4,69,1014.1,110,22,Sunday,7
476,1/20/2019,21,0.33,22,20,2019-01-20 21,2343,3219,21,23.4,77,1013.4,110,22,Sunday,7
477,1/20/2019,22,0.35,24,21,2019-01-20 22,1859,2784,22,23.2,78,1013.8,90,22,Sunday,7
478,1/20/2019,23,0.37,23,21,2019-01-20 23,1382,2158,23,23.5,65,1013.7,50,13,Sunday,7
479,1/20/2019,24,0.39,22,21,2019-01-20 24,,,24,21.6,71,1021,90,24,Sunday,7
480,1/21/2019,1,0.4,17,21,2019-01-21 01,616,1187,1,23.9,63,1013.3,20,17,Monday,1
481,1/21/2019,2,0.4,15,21,2019-01-21 02,420,859,2,23.4,66,1012.9,360,19,Monday,1
482,1/21/2019,3,0.4,21,21,2019-01-21 03,384,571,3,22.8,70,1012.8,340,13,Monday,1
483,1/21/2019,4,0.4,15,21,2019-01-21 04,737,689,4,22.1,67,1013,20,15,Monday,1
484,1/21/2019,5,0.38,10,21,2019-01-21 05,1944,1119,5,21.4,77,1013.1,360,22,Monday,1
485,1/21/2019,6,0.37,16,21,2019-01-21 06,3130,2250,6,21.4,81,1013.3,360,22,Monday,1
486,1/21/2019,7,0.36,16,22,2019-01-21 07,4230,3081,7,21.6,82,1014.2,360,19,Monday,1
487,1/21/2019,8,0.37,13,22,2019-01-21 08,4514,3386,8,21.7,79,1014.6,340,19,Monday,1
